sample_title	mouse_line	cre_driver_1	cre_driver_2	cre_reporter	dissection	tdTomato	pass_qc_checks	broad_type	core_intermediate	primary_type	secondary_type	aibs_vignette_id
Chrna2_tdTpositive_cell_74	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		K1364_V
Chrna2_tdTpositive_cell_82	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		K1372_V
Htr3a_tdTpositive_cell_86	Htr3a	Htr3a-Cre_NO152		RCL-tdT (Ai14)	lower	positive	Y	Glutamatergic Neuron	intermediate	L5a Batf3	L6a Sla	H1137_VL
Nos1_tdTpositive_cell_65	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		U1500_V
Rbp4_tdTpositive_cell_2	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R225_V5
Rbp4_tdTpositive_cell_4	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R227_V5
Rbp4_tdTpositive_cell_5	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R228_V5
Rbp4_tdTpositive_cell_6	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R229_V5
Rbp4_tdTpositive_cell_20	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R2080_V
Rbp4_tdTpositive_cell_25	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R2085_V
Rbp4_tdTpositive_cell_26	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R2086_V
Rbp4_tdTpositive_cell_50	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R424_V5
Rbp4_tdTpositive_cell_55	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Batf3	L5a Pde1c	R429_V5
Rbp4_tdTpositive_cell_56	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R430_V5
Rbp4_tdTpositive_cell_58	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R432_V5
Rbp4_tdTpositive_cell_63	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R437_V5
Rbp4_tdTpositive_cell_65	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R439_V5
Rbp4_tdTpositive_cell_66	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R440_V5
Rbp4_tdTpositive_cell_69	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R606_V5
Rbp4_tdTpositive_cell_71	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R608_V5
Rbp4_tdTpositive_cell_79	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R616_V5
Rbp4_tdTpositive_cell_85	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R622_V5
Rbp4_tdTpositive_cell_86	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Batf3	L5a Tcerg1l	R623_V5
Rbp4_tdTpositive_cell_92	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R629_V5
Rbp4_tdTpositive_cell_94	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R631_V5
Rbp4_tdTpositive_cell_96	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R633_V5
Rbp4_tdTpositive_cell_97	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R634_V5
Rbp4_tdTpositive_cell_104	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R641_V5
Rbp4_tdTpositive_cell_111	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R831_V5
Rbp4_tdTpositive_cell_112	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R832_V5
Rbp4_tdTpositive_cell_115	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R835_V5
Rbp4_tdTpositive_cell_116	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R836_V5
Rbp4_tdTpositive_cell_129	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R295_V5
Rbp4_tdTpositive_cell_135	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R314_V5
Rbp4_tdTpositive_cell_137	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R316_V5
Rbp4_tdTpositive_cell_150	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R329_V
Rbp4_tdTpositive_cell_154	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R333_V
Rbp4_tdTpositive_cell_156	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R335_V
Rbp4_tdTpositive_cell_159	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R338_V
Rbp4_tdTpositive_cell_162	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R341_V
Rbp4_tdTpositive_cell_166	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R355_V
Rbp4_tdTpositive_cell_167	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R356_V
Rbp4_tdTpositive_cell_168	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R357_V
Rbp4_tdTpositive_cell_173	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		R362_V
Rorb_tdTpositive_cell_8	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B598_V4
Rorb_tdTpositive_cell_9	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B599_V4
Rorb_tdTpositive_cell_41	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B381_V5
Rorb_tdTpositive_cell_42	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B382_V5
Rorb_tdTpositive_cell_43	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B383_V5
Rorb_tdTpositive_cell_45	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B385_V5
Rorb_tdTpositive_cell_48	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B388_V5
Rorb_tdTpositive_cell_49	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B389_V5
Rorb_tdTpositive_cell_50	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Batf3	L5a Pde1c	B390_V5
Rorb_tdTpositive_cell_51	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B391_V5
Rorb_tdTpositive_cell_53	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Batf3		B393_V5
Scnn1a-Tg3_tdTpositive_cell_60	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	lower	positive	Y	Glutamatergic Neuron	core	L5a Batf3		S1055_V56
CAV_VISp_Contra_tdTpos_cell_4	CAV_VISp_Contra	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Batf3		N/A
Cux2_tdTpositive_cell_68	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		C977_V234
Cux2_tdTpositive_cell_75	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		C1247_V
Nos1_tdTpositive_cell_27	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Pde1c	U1424_V
Nr5a1_tdTpositive_cell_37	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Hsd11b1	N152_V4
Rbp4_tdTpositive_cell_11	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R2071_V
Rbp4_tdTpositive_cell_13	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R2073_V
Rbp4_tdTpositive_cell_14	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R2074_V
Rbp4_tdTpositive_cell_18	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Hsd11b1	R2078_V
Rbp4_tdTpositive_cell_24	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R2084_V
Rbp4_tdTpositive_cell_28	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Hsd11b1	R2088_V
Rbp4_tdTpositive_cell_59	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L4 Arf5	R433_V5
Rbp4_tdTpositive_cell_67	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R441_V5
Rbp4_tdTpositive_cell_88	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Batf3	R625_V5
Rbp4_tdTpositive_cell_108	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Batf3	R645_V5
Rbp4_tdTpositive_cell_121	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Hsd11b1	R841_V5
Rbp4_tdTpositive_cell_122	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R842_V5
Rbp4_tdTpositive_cell_125	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R291_V5
Rbp4_tdTpositive_cell_132	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R298_V5
Rbp4_tdTpositive_cell_133	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R305_V5
Rbp4_tdTpositive_cell_134	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Batf3	R309_V5
Rbp4_tdTpositive_cell_139	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R318_V5
Rbp4_tdTpositive_cell_143	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Batf3	R322_V
Rbp4_tdTpositive_cell_145	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R324_V
Rbp4_tdTpositive_cell_146	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R325_V
Rbp4_tdTpositive_cell_153	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		R332_V
Rbp4_tdTpositive_cell_165	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5b Cdh13	R344_V5
Rorb_tdTpositive_cell_44	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		B384_V5
Rorb_tdTpositive_cell_46	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		B386_V5
Rorb_tdTpositive_cell_52	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		B392_V5
Scnn1a-Tg2_tdTpositive_cell_2	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Hsd11b1	Q287_V4
Scnn1a-Tg2_tdTpositive_cell_13	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Hsd11b1	Q1060_V4
Scnn1a-Tg3_tdTpositive_cell_64	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	lower	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		S1059_V56
Scnn1a-Tg3_tdTpositive_cell_79	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Batf3	S1291_V
Scnn1a-Tg3_tdTpositive_cell_83	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Tcerg1l	L5a Batf3	S1296_V
Slc17a6_tdTpositive_cell_20	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Tcerg1l		Sc1872_V
Chrna2_tdTpositive_cell_51	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	K695_V5
Chrna2_tdTpositive_cell_67	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		K1357_V
Chrna2_tdTpositive_cell_68	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		K1358_V
Chrna2_tdTpositive_cell_69	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		K1359_V
Chrna2_tdTpositive_cell_72	Chrna2	Chrna2-Cre_OE25		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		K1362_V
Nos1_tdTpositive_cell_26	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		U1423_V
Nos1_tdTpositive_cell_28	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	U1426_V
Nos1_tdTpositive_cell_30	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	U1428_V
Nos1_tdTpositive_cell_33	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		U1462_V
Nos1_tdTpositive_cell_34	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		U1463_V
Nos1_tdTpositive_cell_42	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	U1471_V
Nos1_tdTpositive_cell_46	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	U1475_V
Nos1_tdTpositive_cell_49	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		U1479_V
Nos1_tdTpositive_cell_51	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	U1481_V
Nos1_tdTpositive_cell_59	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		U1489_V
Rbp4_tdTpositive_cell_41	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		R2102_V
Rbp4_tdTpositive_cell_105	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		R642_V5
Rbp4_tdTpositive_cell_141	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5a Pde1c		R320_V5
Rbp4_tdTpositive_cell_147	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5a Pde1c	L5a Batf3	R326_V
Rbp4_tdTpositive_cell_15	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L5b Cdh13	L5b Tph2	R2075_V
Rbp4_tdTpositive_cell_21	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R2081_V
Rbp4_tdTpositive_cell_39	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R2100_V
Rbp4_tdTpositive_cell_42	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R2103_V
Rbp4_tdTpositive_cell_43	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R2104_V
Rbp4_tdTpositive_cell_46	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R2107_V
Rbp4_tdTpositive_cell_54	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R428_V5
Rbp4_tdTpositive_cell_60	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R434_V5
Rbp4_tdTpositive_cell_68	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R442_V5
Rbp4_tdTpositive_cell_70	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R607_V5
Rbp4_tdTpositive_cell_73	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R610_V5
Rbp4_tdTpositive_cell_76	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R613_V5
Rbp4_tdTpositive_cell_80	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R617_V5
Rbp4_tdTpositive_cell_82	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R619_V5
Rbp4_tdTpositive_cell_89	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R626_V5
Rbp4_tdTpositive_cell_90	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R627_V5
Rbp4_tdTpositive_cell_100	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R637_V5
Rbp4_tdTpositive_cell_106	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R643_V5
Rbp4_tdTpositive_cell_109	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R829_V5
Rbp4_tdTpositive_cell_110	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R830_V5
Rbp4_tdTpositive_cell_114	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R834_V5
Rbp4_tdTpositive_cell_117	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L5b Cdh13	L5b Tph2	R837_V5
Rbp4_tdTpositive_cell_118	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R838_V5
Rbp4_tdTpositive_cell_124	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R844_V5
Rbp4_tdTpositive_cell_127	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R293_V5
Rbp4_tdTpositive_cell_128	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R294_V5
Rbp4_tdTpositive_cell_131	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R297_V5
Rbp4_tdTpositive_cell_138	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R317_V5
Rbp4_tdTpositive_cell_140	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R319_V5
Rbp4_tdTpositive_cell_148	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R327_V
Rbp4_tdTpositive_cell_152	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R331_V
Rbp4_tdTpositive_cell_169	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		R358_V
CAV_LP_Ipsi_tdTpos_cell_1	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_4	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_7	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_8	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_13	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_14	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_17	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
CAV_LP_Ipsi_tdTpos_cell_18	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L5b Cdh13		N/A
