Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
COX7A2	0.858	-0.221	4.329E-01	Transcribed locus, strongly similar to XP_001066719.1 similar to cytochrome c oxidase, subunit 7a 3
COX7A2L	0.924	-0.113	6.332E-01	
COX7B	0.921	-0.118	9.333E-01	
COX7C	1.146	0.197	6.771E-01	
COX8A	0.851	-0.232	1.916E-01	
COX8B	0.022	-5.48	2.461E-01	Cytochrome c oxidase, subunit VIIIb
CP	2.385	1.254	3.246E-04	Ceruloplasmin
CPA4	0.122	-3.037	6.241E-01	Carboxypeptidase A4
CPB2	0.015	-6.029	8.526E-02	
CPD	2.327	1.219	5.558E-10	Carboxypeptidase D
CPE	0.558	-0.842	1.976E-03	Carboxypeptidase E
CPEB1	0.416	-1.264	3.417E-01	Cytoplasmic polyadenylation element binding protein 1
CPEB2	3.96	1.985	1.032E-16	Transcribed locus
CPLX1	0.52	-0.943	2.023E-01	Complexin 1
CPLX2	0.62	-0.689	3.306E-02	Complexin 2
CPM	0.498	-1.006	5.511E-01	
CPNE2	0.332	-1.59	7.177E-04	Copine II
CPNE4	0.707	-0.5	9.702E-01	Copine IV
CPNE6	1.767	0.821	5.404E-01	
CPNE7	1.709	0.773	4.879E-01	
CPNE8	1.647	0.72	7.382E-01	Copine VIII
CPNE9	0.411	-1.282	3.801E-01	
CPOX	0.62	-0.69	5.263E-04	Coproporphyrinogen oxidase
CPPED1	0.578	-0.792	4.522E-04	RIKEN cDNA C530044N13 gene
CPS1	0.122	-3.037	6.241E-01	Carbamoyl-phosphate synthetase 1
CPSF2	1.319	0.399	3.948E-03	Transcribed locus
CPSF3	0.847	-0.24	1.459E-01	Cleavage and polyadenylation specificity factor 3
CPSF4	0.827	-0.274	8.746E-02	
CPSF4L	0.768	-0.38	5.158E-01	
CPSF6	0.791	-0.339	3.101E-01	Cleavage and polyadenylation specific factor 6
CPSF7	1.174	0.232	5.251E-01	RIKEN cDNA 5730453I16 gene
CPT1A	0.902	-0.149	4.924E-01	Transcribed locus
CPT1B	1.429	0.515	6.074E-02	Carnitine palmitoyltransferase 1b, muscle
CPT1C	0.764	-0.388	4.594E-01	Carnitine palmitoyltransferase 1c
CPT2	0.675	-0.568	3.583E-03	Carnitine palmitoyltransferase 2
CPXM1	2.097	1.068	5.066E-01	Carboxypeptidase X 1 (M14 family)
CPXM2	11.328	3.502	4.811E-01	Transcribed locus
CR1L	0.94	-0.089	7.840E-01	
CR2	0.023	-5.457	1.027E-01	Complement receptor 2
CRABP2	0.066	-3.92	4.429E-01	Cellular retinoic acid binding protein II
CRADD	0.938	-0.092	9.889E-01	
CRAMP1L	0.84	-0.252	1.532E-01	
CRAT	0.417	-1.263	2.403E-20	Carnitine acetyltransferase
CRB1	19.732	4.302	3.286E-01	Crumbs homolog 1 (Drosophila)
CRB2	0.008	-6.957	4.190E-02	
CRB3	0.399	-1.324	6.552E-01	Crumbs homolog 3 (Drosophila)
CRBN	0.626	-0.676	4.652E-06	Cereblon
CRCP	1.116	0.159	6.576E-01	Calcitonin gene-related peptide-receptor component protein
CREB1	0.639	-0.647	1.892E-04	Transcribed locus
CREB3	1.146	0.197	2.811E-01	CAMP responsive element binding protein 3
CREB3L1	1.263	0.337	6.767E-01	Transcribed locus
CREB3L2	2.151	1.105	6.353E-07	CAMP responsive element binding protein 3-like 2
CREB3L3	0.01	-6.645	3.732E-02	CAMP responsive element binding protein 3-like 3
CREB5	2.432	1.282	5.352E-03	CAMP responsive element binding protein 5
CREBBP	0.751	-0.413	8.763E-03	CREB binding protein
CREBL2	0.487	-1.038	8.957E-05	CAMP responsive element binding protein-like 2
CREBZF	1.256	0.328	2.365E-01	CREB/ATF bZIP transcription factor
CREG1	0.755	-0.405	1.905E-01	Transcribed locus
CREG2	0.684	-0.548	7.782E-01	Cellular repressor of E1A-stimulated genes 2
CRELD1	0.74	-0.435	3.580E-02	Transcribed locus, strongly similar to XP_001092911.1 similar to cysteine-rich with EGF-like domain
CRELD2	0.931	-0.104	7.795E-01	Cysteine-rich with EGF-like domains 2
CREM	5.872	2.554	1.983E-28	Transcribed locus
CRH	78.801	6.3	6.724E-02	Corticotropin releasing hormone
CRHR1	0.561	-0.833	5.500E-01	Corticotropin releasing hormone receptor 1
CRIM1	1.132	0.179	5.025E-01	
CRIP1	0.795	-0.33	9.741E-01	
CRIP2	0.43	-1.217	2.766E-01	
CRIP3	0.2	-2.322	1.648E-01	
CRIPT	0.809	-0.306	2.000E-01	Transcribed locus
CRISPLD1	37.09	5.213	1.640E-01	Cysteine-rich secretory protein LCCL domain containing 1
CRISPLD2	0.208	-2.268	1.872E-01	Cysteine-rich secretory protein LCCL domain containing 2
CRK	2.022	1.016	3.996E-05	V-crk sarcoma virus CT10 oncogene homolog (avian)
CRLF1	0.017	-5.857	7.437E-02	Cytokine receptor-like factor 1
CRLF2	1.711	0.775	1.390E-05	
CRLF3	0.879	-0.186	4.236E-01	Cytokine receptor-like factor 3
CRLS1	1.058	0.081	9.664E-01	
CRMP1	1.332	0.414	8.601E-01	Collapsin response mediator protein 1
CRNKL1	0.935	-0.097	9.172E-01	Crn, crooked neck-like 1 (Drosophila)
CROCC	0.804	-0.314	3.127E-01	Ciliary rootlet coiled-coil, rootletin
CROT	0.637	-0.65	1.570E-05	Carnitine O-octanoyltransferase
CRP	0.034	-4.872	2.859E-01	C-reactive protein, pentraxin-related
CRTAP	0.71	-0.494	2.606E-02	Cartilage associated protein
CRTC1	0.932	-0.101	7.835E-01	CREB regulated transcription coactivator 1
CRTC2	2.084	1.059	1.965E-11	
CRTC3	1.514	0.598	6.281E-05	CREB regulated transcription coactivator 3
CRX	22.293	4.479	3.048E-01	Cone-rod homeobox containing gene
CRXOS1	0.066	-3.925	4.429E-01	
CRY1	1.632	0.707	5.597E-02	Cryptochrome 1 (photolyase-like)
CRY2	1.199	0.262	4.146E-01	Transcribed locus
CRYAA	9.99	3.321	5.079E-01	Crystallin, alpha A
CRYAB	0.754	-0.407	6.141E-01	Transcribed locus, strongly similar to NP_037067.1 alpha B [Rattus norvegicus]
CRYBA1	27.189	4.765	2.514E-01	
CRYBA4	0.489	-1.033	4.177E-11	Crystallin, beta A4
CRYBB3	21.508	4.427	2.774E-03	
CRYBG3	0.707	-0.5	6.438E-02	CDNA sequence BC043118
CRYGA	19.732	4.302	3.286E-01	
CRYGN	0.62	-0.69	9.642E-01	Crystallin, gamma N
CRYL1	0.895	-0.159	3.592E-01	Crystallin, lambda 1
CRYM	0.017	-5.853	5.941E-02	
CRYZ	0.6	-0.736	6.540E-03	
CRYZL1	0.819	-0.289	2.261E-01	Transcribed locus, moderately similar to XP_001090445.1 similar to crystallin, zeta (quinone reduct
CS	0.927	-0.109	6.364E-01	Transcribed locus
CSDA	1.684	0.751	1.242E-04	
CSDC2	0.832	-0.265	9.863E-01	
CSDE1	1.358	0.441	7.765E-02	Transcribed locus
CSE1L	1.327	0.408	2.627E-03	Chromosome segregation 1-like (S. cerevisiae)
CSF1	2.6	1.379	2.257E-19	Colony stimulating factor 1 (macrophage)
CSF1R	0.841	-0.251	3.653E-09	Colony stimulating factor 1 receptor
CSF2RA	1.359	0.443	1.935E-01	
CSF2RB	4.772	2.255	7.150E-23	Colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)
CSF2RB2	4.179	2.063	2.551E-16	Colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)
CSF3	256.429	8.002	1.584E-04	Colony stimulating factor 3 (granulocyte)
CSF3R	0.647	-0.628	4.015E-03	
CSGALNACT2	1.141	0.19	5.461E-01	Chondroitin sulfate GalNAcT-2
CSK	0.619	-0.692	1.206E-02	C-src tyrosine kinase
CSL	0.883	-0.18	7.346E-01	Citrate synthase like
CSMD1	2.408	1.268	4.429E-01	CUB and Sushi multiple domains 1
CSMD3	0.735	-0.445	6.584E-02	CUB and Sushi multiple domains 3
CSNK1A1	1.202	0.266	4.528E-01	Casein kinase 1, alpha 1
CSNK1D	1.287	0.364	2.637E-01	Casein kinase 1, delta
CSNK1E	0.704	-0.506	9.564E-02	Casein kinase 1, epsilon
CSNK1G1	0.833	-0.264	1.950E-01	Casein kinase 1, gamma 1
CSNK1G2	1.129	0.175	4.193E-01	
CSNK1G3	1.282	0.359	9.493E-02	Casein kinase 1, gamma 3
CSNK2A1	1.077	0.107	6.775E-01	Similar to Casein kinase 2, alpha 1 polypeptide
CSNK2A2	1.111	0.152	4.429E-01	
CSNK2B	1.172	0.229	1.732E-01	
CSPG4	0.527	-0.924	5.500E-01	Chondroitin sulfate proteoglycan 4
CSPG5	0.706	-0.502	3.708E-01	
CSPP1	0.823	-0.28	2.937E-01	Transcribed locus, moderately similar to XP_001097021.1 similar to centrosome spindle pole associat
CSRNP1	13.442	3.749	1.503E-29	AXIN1 up-regulated 1
CSRNP2	0.696	-0.523	9.671E-02	CDNA sequence BC035295
CSRNP3	0.231	-2.116	3.192E-01	RIKEN cDNA A330102K23 gene
CSRP2	0.605	-0.724	8.274E-01	
CSRP2BP	0.862	-0.214	2.725E-01	Cysteine and glycine-rich protein 2 binding protein
CST3	0.863	-0.212	1.318E-02	Transcribed locus
CST7	2.101	1.071	1.176E-04	
CSTAD	56.861	5.829	1.026E-01	CSA-conditional, T cell activation-dependent protein
CSTB	0.845	-0.242	3.523E-01	
CSTF1	1.155	0.208	2.703E-01	Transcribed locus
CSTF2	1.124	0.168	4.535E-01	Transcribed locus
CSTF3	1.152	0.205	3.682E-01	
CTAGE5	0.922	-0.117	6.368E-01	Transcribed locus
CTBP1	1.199	0.262	3.769E-01	Transcribed locus
CTBP2	0.735	-0.445	2.285E-03	Transcribed locus
CTBS	0.95	-0.074	9.193E-01	
CTC1	0.496	-1.012	8.642E-05	RIKEN cDNA 1500010J02 gene
CTCF	0.899	-0.154	4.145E-01	CCCTC-binding factor
CTDNEP1	1.879	0.91	1.748E-08	Dullard homolog (Xenopus laevis)
CTDP1	1.721	0.783	5.152E-08	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1
CTDSP1	0.879	-0.186	3.031E-01	Transcribed locus
CTDSP2	0.417	-1.261	1.168E-14	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2
CTDSPL	0.51	-0.972	5.812E-03	Transcribed locus
CTDSPL2	0.937	-0.094	9.218E-01	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2
CTF2	18.64	4.22	3.387E-01	Cardiotrophin 2
CTGF	0.647	-0.628	9.091E-01	Transcribed locus, weakly similar to XP_001104316.1 connective tissue growth factor [Macaca mulatta
CTH	0.011	-6.448	6.963E-02	Cystathionase (cystathionine gamma-lyase)
CTHRC1	0.045	-4.487	3.426E-01	
CTIF	0.754	-0.408	7.971E-02	Transcribed locus
CTLA2A	5.778	2.531	7.320E-14	Cytotoxic T lymphocyte-associated protein 2 alpha
CTLA2B	2.84	1.506	7.671E-17	
CTNNA1	0.905	-0.144	4.584E-01	Catenin (cadherin associated protein), alpha 1
CTNNA2	0.577	-0.792	6.906E-01	Catenin (cadherin associated protein), alpha 2
CTNNA3	0.066	-3.926	4.342E-01	Catenin (cadherin associated protein), alpha 3
CTNNAL1	1.705	0.77	2.854E-07	Catenin (cadherin associated protein), alpha-like 1
CTNNB1	1.147	0.197	6.767E-01	Catenin (cadherin associated protein), beta 1
CTNNBIP1	2.561	1.357	3.414E-22	Catenin beta interacting protein 1
CTNNBL1	0.843	-0.247	3.296E-01	Catenin, beta like 1
CTNND2	0.555	-0.85	8.020E-03	Catenin (cadherin associated protein), delta 2
CTNS	0.607	-0.721	2.779E-07	Cystinosis, nephropathic
CTPS	1.946	0.96	2.284E-05	Cytidine 5'-triphosphate synthase
CTPS2	0.82	-0.287	9.321E-02	Cytidine 5'-triphosphate synthase 2
CTRL	1.347	0.43	7.086E-01	Transcribed locus, weakly similar to XP_001089922.1 similar to chymotrypsin-like [Macaca mulatta]
CTSA	0.907	-0.141	6.734E-01	Cathepsin A
CTSB	1.064	0.089	5.655E-01	Cathepsin B
CTSC	0.899	-0.153	7.921E-01	Cathepsin C
CTSD	0.883	-0.18	2.354E-04	Cathepsin D
CTSF	0.729	-0.457	1.382E-01	
CTSG	0.065	-3.951	4.429E-01	Cathepsin G
CTSH	0.787	-0.345	2.698E-01	
CTSK	1.354	0.437	7.819E-01	Cathepsin K
CTSL	1.185	0.245	3.989E-01	Transcribed locus, moderately similar to XP_001086024.1 cathepsin L isoform 3 [Macaca mulatta]
CTSO	0.854	-0.227	2.307E-01	Cathepsin O
CTSS	0.965	-0.051	5.251E-01	Cathepsin S
CTSW	5.655	2.499	1.928E-12	
CTSZ	0.823	-0.28	2.684E-01	
CTTN	0.632	-0.662	6.691E-01	Transcribed locus
CTTNBP2NL	0.759	-0.397	1.292E-01	CTTNBP2 N-terminal like
CTU1	1.594	0.672	4.180E-04	ATP binding domain 3
CTU2	2.44	1.287	1.380E-16	
CTXN1	1.283	0.359	3.203E-01	Cortexin 1
CTXN2	10.395	3.378	5.156E-01	
CTXN3	0.022	-5.478	1.876E-01	
CUBN	0.077	-3.694	4.440E-02	Cubilin (intrinsic factor-cobalamin receptor)
CUEDC2	0.863	-0.213	2.875E-01	
CUL1	0.779	-0.36	1.793E-01	Cullin 1
CUL2	1.181	0.24	2.256E-01	Cullin 2
CUL3	1.183	0.242	1.466E-01	Transcribed locus
CUL4A	0.948	-0.077	8.558E-01	
CUL4B	0.948	-0.077	9.263E-01	Cullin 4B
CUL5	1.084	0.116	6.473E-01	
CUL7	0.522	-0.938	4.181E-06	Cullin 7
CUL9	0.65	-0.622	6.432E-05	
CUTA	0.568	-0.816	9.702E-07	Transcribed locus
CUTC	0.572	-0.807	7.403E-03	CutC copper transporter homolog (E.coli)
CUX1	0.818	-0.29	7.314E-02	Transcribed locus
CUX2	0.823	-0.281	4.811E-01	Cut-like 2 (Drosophila)
CWC15	0.851	-0.233	1.939E-01	Transcribed locus
CWC22	1.175	0.233	4.191E-01	Transcribed locus, moderately similar to XP_001100012.1 similar to CG12750-PA isoform 1 [Macaca mul
CWC25	1.579	0.659	3.216E-04	
CWC27	0.884	-0.178	7.109E-01	
CWF19L1	1.083	0.115	8.847E-01	
CWF19L2	0.802	-0.319	1.555E-01	CWF19-like 2, cell cycle control (S. pombe)
CWH43	52.536	5.715	1.343E-01	RIKEN cDNA C130090K23 gene
CX3CL1	1.284	0.361	4.690E-01	Chemokine (C-X3-C motif) ligand 1
CX3CR1	0.33	-1.6	2.400E-71	Chemokine (C-X3-C) receptor 1
CXCL1	146.367	7.193	4.002E-03	Transcribed locus
CXCL10	59.369	5.892	1.274E-25	Chemokine (C-X-C motif) ligand 10
CXCL11	45.879	5.52	3.697E-22	
CXCL12	0.367	-1.446	1.313E-01	Chemokine (C-X-C motif) ligand 12
CXCL14	0.339	-1.559	1.459E-01	Chemokine (C-X-C motif) ligand 14
CXCL16	2.361	1.239	1.074E-10	Chemokine (C-X-C motif) ligand 16
CXCL17	0.034	-4.868	2.862E-01	CDNA sequence BC024561
CXCL2	102.913	6.685	1.586E-23	
CXCL9	7.479	2.903	9.567E-05	Chemokine (C-X-C motif) ligand 9
CXCR2	1.582	0.661	8.549E-01	
CXCR3	0.413	-1.277	2.567E-02	Chemokine (C-X-C motif) receptor 3
CXCR4	0.514	-0.961	4.655E-01	Chemokine (C-X-C motif) receptor 4
CXCR5	1.47	0.556	3.387E-01	Burkitt lymphoma receptor 1
CXCR6	0.554	-0.853	8.969E-01	Chemokine (C-X-C motif) receptor 6
CXCR7	0.084	-3.577	8.749E-04	
CXX1A	0.549	-0.866	1.601E-04	
CXX1B	0.566	-0.821	1.088E-03	CAAX box 1 homolog B (human)
CXX1C	0.526	-0.926	3.269E-04	
CXXC4	0.213	-2.234	2.827E-01	Hypothetical protein LOC100039199
CXXC5	0.441	-1.182	5.003E-07	Transcribed locus
Cyb5	0.512	-0.965	2.158E-11	
CYB561	0.168	-2.574	2.123E-02	Cytochrome b-561
CYB561D1	1.044	0.063	9.407E-01	Cytochrome b-561 domain containing 1
CYB561D2	1.144	0.194	5.665E-01	Cytochrome b-561 domain containing 2
CYB5B	0.939	-0.091	7.568E-01	Cytochrome b5 type B
CYB5D1	2.58	1.367	2.229E-06	Predicted gene, EG626571
CYB5D2	0.687	-0.542	1.256E-02	
CYB5R1	0.669	-0.579	2.805E-04	Transcribed locus
CYB5R2	0.543	-0.88	7.874E-01	Cytochrome b5 reductase 2
CYB5R3	1.102	0.14	6.635E-01	Cytochrome b5 reductase 3
CYB5RL	0.561	-0.834	2.193E-03	RIKEN cDNA 2810410C14 gene
CYBASC3	0.347	-1.528	7.147E-11	
CYBB	1.146	0.197	9.287E-01	Cytochrome b-245, beta polypeptide
CYBRD1	0.658	-0.603	6.478E-01	Cytochrome b reductase 1
CYC1	1.15	0.201	2.702E-01	
CYCS	1.387	0.471	3.702E-02	Cytochrome c, somatic
CYFIP1	0.619	-0.692	1.525E-03	Transcribed locus
CYFIP2	0.435	-1.2	1.590E-04	Cytoplasmic FMR1 interacting protein 2
CYGB	1.884	0.913	7.341E-01	Cytoglobin
CYHR1	0.627	-0.673	1.269E-06	
CYLD	0.675	-0.567	3.958E-05	Cylindromatosis (turban tumor syndrome)
CYP11A1	1.624	0.7	9.789E-01	
CYP17A1	0.045	-4.473	3.453E-01	Cytochrome P450, family 17, subfamily a, polypeptide 1
CYP1B1	54.196	5.76	9.738E-02	Cytochrome P450, family 1, subfamily b, polypeptide 1
CYP20A1	0.915	-0.129	7.769E-01	
CYP24A1	11.344	3.504	4.811E-01	Transcribed locus
CYP26A1	0.389	-1.364	4.584E-01	Cytochrome P450, family 26, subfamily a, polypeptide 1
CYP26B1	0.369	-1.438	5.996E-01	Cytochrome P450, family 26, subfamily b, polypeptide 1
CYP26C1	1.92	0.941	7.117E-01	Cytochrome P450, family 26, subfamily c, polypeptide 1
CYP27A1	0.549	-0.866	6.392E-07	Cytochrome P450, family 27, subfamily a, polypeptide 1
CYP27B1	0.017	-5.85	5.348E-02	Cytochrome P450, family 27, subfamily b, polypeptide 1
CYP2B19	0.066	-3.925	4.429E-01	Cytochrome P450, family 2, subfamily b, polypeptide 19
CYP2C44	22.293	4.479	3.048E-01	Cytochrome P450, family 2, subfamily c, polypeptide 44
CYP2C66	11.344	3.504	4.811E-01	Cytochrome P450, family 2, subfamily c, polypeptide 66
Cyp2d13	0.066	-3.919	4.429E-01	
CYP2D22	0.508	-0.976	1.116E-02	
CYP2D26	0.023	-5.447	9.816E-02	Cytochrome P450, family 2, subfamily d, polypeptide 26
CYP2D34	22.293	4.479	3.048E-01	
Cyp2d37-ps	0.124	-3.015	6.245E-01	
CYP2J12	2.312	1.209	9.170E-01	
CYP2J6	0.343	-1.544	3.511E-01	Transcribed locus
CYP2J9	0.224	-2.159	1.570E-01	Cytochrome P450, family 2, subfamily j, polypeptide 9
CYP2R1	0.593	-0.754	1.735E-02	Cytochrome P450, family 2, subfamily r, polypeptide 1
CYP2S1	0.476	-1.072	7.620E-01	Cytochrome P450, family 2, subfamily s, polypeptide 1
CYP2U1	0.411	-1.284	2.149E-01	
CYP2W1	9.99	3.321	5.079E-01	
CYP39A1	0.027	-5.211	1.905E-01	Cytochrome P450, family 39, subfamily a, polypeptide 1
CYP3A13	9.944	3.314	5.226E-01	Cytochrome P450, family 3, subfamily a, polypeptide 13
CYP3A57	18.64	4.22	3.387E-01	Cytochrome P450, family 3, subfamily a, polypeptide 57
CYP3A59	22.293	4.479	3.048E-01	Cytochrome P450, family 3, subfamily a, polypeptide 59
CYP46A1	0.862	-0.214	8.385E-01	Cytochrome P450, family 46, subfamily a, polypeptide 1
CYP4B1	44.63	5.48	1.623E-01	Cytochrome P450, family 4, subfamily b, polypeptide 1
CYP4F13	1.294	0.372	1.375E-02	Cytochrome P450, family 4, subfamily f, polypeptide 13
CYP4F16	1.769	0.823	6.554E-04	
CYP4F18	0.699	-0.516	7.822E-01	Cytochrome P450, family 4, subfamily f, polypeptide 18
CYP4V3	0.704	-0.506	5.238E-04	Cytochrome P450, family 4, subfamily v, polypeptide 3
CYP51	1.866	0.9	1.947E-05	Cytochrome P450, family 51
CYP7B1	0.547	-0.871	8.511E-01	Cytochrome P450, family 7, subfamily b, polypeptide 1
CYP8B1	39.967	5.321	1.565E-01	Cytochrome P450, family 8, subfamily b, polypeptide 1
CYR61	6.891	2.785	5.728E-03	Cysteine rich protein 61
CYS1	11.339	3.503	4.811E-01	Cystin 1
CYSLTR1	0.789	-0.342	5.919E-02	Cysteinyl leukotriene receptor 1
CYSLTR2	0.065	-3.951	4.429E-01	
CYTH1	1.199	0.261	1.014E-01	
CYTH2	1.213	0.278	9.082E-02	Pleckstrin homology, Sec7 and coiled-coil domains 2
CYTH3	0.857	-0.223	1.738E-01	Pleckstrin homology, Sec7 and coiled-coil domains 3
CYTH4	0.861	-0.215	2.132E-01	
CYTIP	0.584	-0.775	3.867E-03	Pleckstrin homology, Sec7 and coiled-coil domains, binding protein
CYTL1	0.066	-3.925	4.429E-01	Cytokine like 1
CYYR1	0.347	-1.527	7.245E-01	
D030016E14RIK	0.959	-0.061	9.321E-01	
D030028A08Rik	0.47	-1.089	6.589E-07	
D030047H15Rik	0.206	-2.277	7.126E-02	
D030056L22RIK	0.891	-0.167	7.380E-01	RIKEN cDNA D030056L22 gene
D0H4S114	0.461	-1.116	4.350E-07	DNA segment, human D4S114
D10JHU81E	0.875	-0.193	4.815E-01	
D10WSU102E	2.657	1.41	3.246E-21	DNA segment, Chr 10, Wayne State University 102, expressed
D10WSU52E	1.646	0.719	1.223E-06	
D11WSU47E	1.716	0.779	3.009E-05	
D130017N08Rik	0.405	-1.304	1.359E-05	
D130040H23RIK	0.598	-0.742	4.555E-02	
D130043K22RIK	0.376	-1.411	7.049E-01	RIKEN cDNA D130043K22 gene
D14Abb1e	0.827	-0.274	1.392E-01	
D14ERTD449E	0.598	-0.741	5.496E-03	
D14ERTD668E	1.11	0.15	7.762E-01	
D15ERTD621E	1.359	0.443	1.111E-01	DNA segment, Chr 15, ERATO Doi 621, expressed
D16ERTD472E	2.1	1.07	3.525E-06	DNA segment, Chr 16, ERATO Doi 472, expressed
D16H22S680E	0.777	-0.364	7.578E-02	
D17H6S53E	1.284	0.36	2.496E-01	DNA segment, Chr 17, human D6S53E
D17H6S56E-3	0.375	-1.416	4.859E-04	
D17WSU104E	1.283	0.36	1.712E-02	DNA segment, Chr 17, Wayne State University 104, expressed
D17WSU92E	1.62	0.696	1.444E-06	DNA segment, Chr 17, Wayne State University 92, expressed
D18ERTD653E	0.626	-0.675	3.554E-05	
D19BWG1357E	1.438	0.524	1.933E-03	Transcribed locus
D19ERTD386E	1.485	0.571	4.624E-03	
D19WSU162E	1.664	0.735	3.450E-03	
D1BWG0212E	0.892	-0.165	4.811E-01	
D1ERTD622E	2.102	1.072	6.986E-14	DNA segment, Chr 1, ERATO Doi 622, expressed
D1PAS1	1.284	0.361	9.639E-01	DNA segment, Chr 1, Pasteur Institute 1
D230037D09RIK	1.573	0.654	8.136E-04	
D2ERTD750E	0.469	-1.094	1.050E-01	
D2HGDH	0.522	-0.939	8.829E-09	D-2-hydroxyglutarate dehydrogenase
D2WSU81E	1.405	0.49	1.049E-02	
D330012F22RIK	0.371	-1.429	2.155E-06	
D330028D13RIK	0.577	-0.794	5.176E-01	
D330041H03Rik	0.542	-0.883	4.128E-03	
D330045A20RIK	1.297	0.375	3.456E-01	RIKEN cDNA D330045A20 gene
D330050I16Rik	0.184	-2.441	3.545E-03	
D3BWG0562E	0.413	-1.275	1.344E-06	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
D3ERTD254E	0.453	-1.144	1.951E-06	
D3ERTD751E	0.539	-0.893	6.626E-04	
D430020J02Rik	1.452	0.538	9.122E-02	
D430042O09RIK	0.877	-0.189	4.985E-01	RIKEN cDNA D430042O09 gene
D4BWG0951E	2.297	1.199	6.996E-01	
D4Wsu53e	0.503	-0.992	1.865E-04	
D5Ertd605e	0.345	-1.534	3.232E-07	
D630003M21RIK	0.509	-0.974	9.594E-01	RIKEN cDNA D630003M21 gene
D630032N06Rik	0.252	-1.987	2.376E-01	
D630039A03RIK	0.033	-4.909	3.101E-01	RIKEN cDNA D630039A03 gene
D630041G03Rik	1.866	0.9	7.625E-01	
D630042P16RIK	0.066	-3.925	4.429E-01	
D630045J12RIK	0.303	-1.721	1.401E-07	
D6MM5E	0.143	-2.805	2.627E-15	
D6WSU116E	1.49	0.575	3.214E-04	
D6WSU163E	0.468	-1.094	2.743E-13	Transcribed locus
D730001G18Rik	22.293	4.479	3.048E-01	
D730005E14Rik	9.683	3.276	5.356E-56	
D730039F16RIK	0.033	-4.907	2.811E-01	
D7ERTD443E	0.349	-1.521	5.168E-06	RIKEN cDNA 4933400E14 gene
D7Ertd715e	0.726	-0.462	9.565E-01	
D830030K20RIK	0.772	-0.374	4.807E-01	RIKEN cDNA D830030K20 gene
D830031N03Rik	0.371	-1.431	3.146E-01	
D830046C22Rik	3.198	1.677	1.214E-10	
D8ERTD738E	0.956	-0.065	9.946E-01	
D8ERTD82E	1.06	0.084	9.169E-01	DNA segment, Chr 8, ERATO Doi 82, expressed
D930014E17RIK	0.682	-0.553	1.085E-01	
D930016D06Rik	1.847	0.885	3.434E-06	
D930020B18RIK	4.179	2.063	5.580E-01	RIKEN cDNA D930020B18 gene
D930048N14Rik	0.57	-0.811	9.205E-01	
D9ERTD402E	0.568	-0.815	1.522E-03	
DAAM1	0.927	-0.109	8.914E-01	Transcribed locus
DAAM2	1.105	0.144	8.906E-01	Dishevelled associated activator of morphogenesis 2
DAB1	0.522	-0.938	6.058E-01	Disabled homolog 1 (Drosophila)
DAB2	3.206	1.681	6.630E-27	Disabled homolog 2 (Drosophila)
DAB2IP	0.765	-0.386	3.465E-01	Disabled homolog 2 (Drosophila) interacting protein
DACH1	0.306	-1.71	5.236E-01	Dachshund 1 (Drosophila)
DACT1	1.544	0.626	3.995E-02	Dapper homolog 1, antagonist of beta-catenin (xenopus)
DACT2	0.345	-1.537	5.589E-01	
DACT3	0.43	-1.217	1.376E-04	Dapper homolog 3, antagonist of beta-catenin (xenopus)
DAF2	0.065	-3.951	4.429E-01	Decay accelerating factor 2
DAG1	0.603	-0.729	4.172E-06	
DAGLA	0.817	-0.291	5.993E-02	Diacylglycerol lipase, alpha
DAGLB	0.624	-0.68	1.543E-02	
DAK	0.47	-1.09	3.453E-07	
DALRD3	0.755	-0.406	9.859E-02	DALR anticodon binding domain containing 3
DAND5	0.653	-0.615	1.070E-01	DAN domain family, member 5
DAO	0.142	-2.82	3.440E-01	D-amino acid oxidase 1
DAP	0.826	-0.275	2.380E-01	Death-associated protein
DAPK1	0.885	-0.176	5.260E-01	Death associated protein kinase 1
DAPK2	18.64	4.22	3.387E-01	Death-associated kinase 2
DAPK3	1.143	0.193	4.412E-01	Death-associated kinase 3
DARS	0.923	-0.116	6.290E-01	Aspartyl-tRNA synthetase
DARS2	0.514	-0.961	4.590E-04	
DAXX	1.767	0.822	1.147E-09	Fas death domain-associated protein
DAZAP1	1.088	0.121	6.024E-01	DAZ associated protein 1
DAZL	0.164	-2.608	1.950E-01	Transcribed locus
DBF4	0.699	-0.517	1.955E-01	DBF4 homolog (S. cerevisiae)
DBH	0.033	-4.907	2.811E-01	Dopamine beta hydroxylase
DBI	0.811	-0.303	3.569E-01	
DBNDD1	1.495	0.58	9.868E-02	Dysbindin (dystrobrevin binding protein 1) domain containing 1
DBNDD2	0.883	-0.179	5.944E-01	Dysbindin (dystrobrevin binding protein 1) domain containing 2
DBNL	1.068	0.094	9.965E-01	
DBP	0.172	-2.536	1.772E-12	
