Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
BC003993	1.034	0.048	9.159E-01	
DHDDS	1.034	0.048	8.091E-01	Transcribed locus
STAT1	1.034	0.048	9.117E-01	Signal transducer and activator of transcription 1
GRPEL1	1.034	0.048	9.405E-01	GrpE-like 1, mitochondrial
TCFCP2	1.034	0.048	8.707E-01	
CCT3	1.034	0.048	7.641E-01	Transcribed locus
TMEM126B	1.034	0.048	8.136E-01	
SLU7	1.034	0.048	7.803E-01	SLU7 splicing factor homolog (S. cerevisiae)
TFPT	1.034	0.048	9.012E-01	TCF3 (E2A) fusion partner
IFIT2	1.033	0.047	4.028E-02	Interferon-induced protein with tetratricopeptide repeats 2
USF1	1.033	0.047	3.489E-01	
6430537H07RIK	1.033	0.047	3.515E-01	
GGNBP2	1.033	0.047	6.958E-01	Gametogenetin binding protein 2
CSGALNACT1	1.033	0.047	8.438E-01	RIKEN cDNA 4732435N03 gene
RSHL2A	1.033	0.047	3.817E-01	
JMJD5	1.033	0.047	8.012E-01	
ANGEL2	1.033	0.047	7.515E-01	Transcribed locus
CDK3	1.033	0.047	2.776E-01	cyclin-dependent kinase 3
2510012J08RIK	1.033	0.046	9.556E-01	
ARHGAP9	1.033	0.046	1.076E-05	Rho GTPase activating protein 9
DNMT1	1.033	0.046	9.047E-01	
ARSA	1.032	0.046	9.468E-01	Arylsulfatase A
EG622320	1.032	0.046	9.050E-01	
BCAP29	1.032	0.046	8.763E-01	Transcribed locus
GIMAP6	1.032	0.046	5.365E-03	GTPase, IMAP family member 6
2400001E08RIK	1.032	0.045	9.515E-01	
SPECC1L	1.032	0.045	8.766E-01	SPECC1-like
AVP	1.032	0.045	5.658E-04	
HBA-A1	1.032	0.045	9.764E-01	Transcribed locus, moderately similar to XP_001094404.1 similar to alpha 2 globin [Macaca mulatta]
RFWD2	1.032	0.045	9.254E-01	Ring finger and WD repeat domain 2
ZFP94	1.032	0.045	9.375E-01	Zinc finger protein 94
FBXO44	1.032	0.045	9.037E-01	F-box protein 44
SDAD1	1.032	0.045	9.189E-01	Transcribed locus
AMZ1	1.032	0.045	1.174E-02	RIKEN cDNA 6530401C20 gene
TAF15	1.032	0.045	9.153E-01	
SPEN	1.032	0.045	9.199E-01	SPEN homolog, transcriptional regulator (Drosophila)
PRC1	1.032	0.045	1.244E-01	Protein regulator of cytokinesis 1
RBM16	1.031	0.045	2.551E-01	
SNRPD1	1.031	0.044	9.267E-01	Transcribed locus
PMM2	1.031	0.044	9.073E-01	Transcribed locus
GFOD2	1.031	0.044	8.516E-01	Glucose-fructose oxidoreductase domain containing 2
LOC675567	1.031	0.044	8.207E-02	
1500032L24RIK	1.031	0.044	9.309E-01	
OSBPL2	1.031	0.044	8.202E-01	Oxysterol binding protein-like 2
4732496O08RIK	1.031	0.044	8.310E-01	
PRF1	1.031	0.044	9.279E-01	Perforin 1 (pore forming protein)
GTF2H1	1.031	0.043	8.788E-01	General transcription factor II H, polypeptide 1
2610027C15RIK	1.03	0.043	7.046E-01	
IL6RA	1.03	0.043	9.289E-01	Interleukin 6 receptor, alpha
BCS1L	1.03	0.043	9.088E-01	BCS1-like (yeast)
C530028I08RIK	1.03	0.043	9.039E-02	
HDGFRP2	1.03	0.043	8.395E-01	
BICC1	1.03	0.043	5.634E-04	Bicaudal C homolog 1 (Drosophila)
4930573I19RIK	1.03	0.043	8.897E-01	
FRS2	1.03	0.043	9.043E-01	Fibroblast growth factor receptor substrate 2
PIK3R6	1.03	0.043	2.326E-03	
GAS8	1.03	0.043	3.441E-01	
KPTN	1.03	0.043	9.354E-01	Kaptin
GOSR1	1.03	0.043	2.057E-01	Golgi SNAP receptor complex member 1
5830415F09RIK	1.03	0.042	1.994E-01	RIKEN cDNA 5830415F09 gene
ALKBH2	1.03	0.042	9.137E-05	AlkB, alkylation repair homolog 2 (E. coli)
TLR1	1.03	0.042	2.752E-03	Toll-like receptor 1
SLMO2	1.03	0.042	8.840E-01	Slowmo homolog 2 (Drosophila)
VAMP4	1.03	0.042	8.821E-01	Vesicle-associated membrane protein 4
ZFP655	1.03	0.042	9.233E-01	Zinc finger protein 655
STATIP1	1.03	0.042	8.531E-01	
DDX20	1.03	0.042	8.859E-01	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20
RUNDC1	1.029	0.042	9.122E-01	RUN domain containing 1
HMGB2L1	1.029	0.042	9.254E-01	
SAR1A	1.029	0.042	8.436E-01	SAR1 gene homolog A (S. cerevisiae)
PPIA	1.029	0.042	8.646E-01	Transcribed locus, strongly similar to NP_066953.1 isomerase A isoform 1 [Homo sapiens]
ATIC	1.029	0.042	8.136E-01	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
SNAPC3	1.029	0.042	7.954E-01	
H2-OB	1.029	0.041	3.576E-05	Histocompatibility 2, O region beta locus
NFE2L3	1.029	0.041	6.532E-05	Transcribed locus
2310033P09RIK	1.029	0.041	9.195E-01	RIKEN cDNA 2310033P09 gene
DCTN6	1.029	0.041	8.446E-01	
2310038H17RIK	1.029	0.041	5.640E-02	
MICAL1	1.029	0.041	6.969E-02	
MYNN	1.029	0.041	8.875E-01	Myoneurin
TEX9	1.029	0.041	2.008E-01	Testis expressed gene 9
ABCA4	1.029	0.041	2.462E-02	ATP-binding cassette, sub-family A (ABC1), member 4
RBBP9	1.029	0.041	8.884E-01	Retinoblastoma binding protein 9
DDC	1.028	0.04	2.820E-08	Dopa decarboxylase
0610037D15RIK	1.028	0.04	5.351E-03	
TMCO4	1.028	0.04	8.345E-01	
LIMD2	1.028	0.04	1.754E-02	LIM domain containing 2
GSK3B	1.028	0.04	8.583E-01	Glycogen synthase kinase 3 beta
ZFP69	1.028	0.04	6.795E-02	Zinc finger protein 69
2410146L05RIK	1.028	0.04	4.569E-02	
NFAM1	1.028	0.04	4.309E-02	Nfat activating molecule with ITAM motif 1
SEPX1	1.028	0.04	2.128E-01	
ZEB1	1.028	0.04	8.679E-01	Zinc finger E-box binding homeobox 1
RRAS2	1.028	0.04	8.740E-01	Transcribed locus
SFRS7	1.028	0.039	8.607E-01	
LOC100048858	1.028	0.039	9.412E-01	
TMEM86B	1.027	0.039	6.060E-01	Transmembrane protein 86B
ZMYM5	1.027	0.039	9.437E-01	Zinc finger, MYM-type 5
ETHE1	1.027	0.039	8.985E-01	Ethylmalonic encephalopathy 1
2010003J03RIK	1.027	0.039	6.004E-01	
GLRX2	1.027	0.039	9.552E-01	Glutaredoxin 2 (thioltransferase)
ANTXR1	1.027	0.039	4.197E-01	Anthrax toxin receptor 1
AVEN	1.027	0.039	2.205E-01	
RILP	1.027	0.039	9.073E-01	Rab interacting lysosomal protein
IGFBPL1	1.027	0.039	8.908E-04	Insulin-like growth factor binding protein-like 1
SF3A3	1.027	0.039	8.479E-01	Splicing factor 3a, subunit 3
ATF3	1.027	0.039	5.813E-03	Activating transcription factor 3
TMEM180	1.027	0.038	9.378E-01	Transmembrane protein 180
COPS8	1.027	0.038	8.550E-01	COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)
EPHB6	1.027	0.038	8.653E-01	Eph receptor B6
IMMT	1.027	0.038	8.623E-01	Inner membrane protein, mitochondrial
MOXD1	1.027	0.038	1.653E-01	Monooxygenase, DBH-like 1
TMEM81	1.027	0.038	1.271E-02	
OTTMUSG00000000421	1.027	0.038	6.446E-01	
COVA1	1.027	0.038	1.729E-01	
NCF1	1.027	0.038	3.662E-02	
PCNT	1.026	0.038	9.091E-01	Pericentrin (kendrin)
ELA1	1.026	0.038	2.203E-03	
ELOF1	1.026	0.038	9.454E-01	
TMPRSS5	1.026	0.037	4.915E-07	Transmembrane protease, serine 5 (spinesin)
FIBP	1.026	0.037	8.797E-01	
CIZ1	1.026	0.037	9.695E-01	
ZFP446	1.026	0.037	9.016E-01	Zinc finger protein 446
UBE2D2	1.026	0.037	8.696E-01	ubiquitin-conjugating enzyme E2D 2
NOL12	1.026	0.037	9.231E-01	Nucleolar protein 12
1700009P17RIK	1.026	0.037	3.003E-05	RIKEN cDNA 1700009P17 gene
9130005N14RIK	1.026	0.037	5.325E-04	
TEC	1.026	0.037	8.801E-02	
CALU	1.026	0.037	9.267E-01	Transcribed locus
POLR1E	1.026	0.037	2.132E-01	Polymerase (RNA) I polypeptide E
KTI12	1.026	0.037	1.505E-01	KTI12 homolog, chromatin associated (S. cerevisiae)
ATP6V0A2	1.026	0.037	9.010E-01	ATPase, H+ transporting, lysosomal V0 subunit A2
TBL2	1.026	0.037	9.229E-01	
SNORA65	1.026	0.037	9.104E-01	Ribosomal protein L12
WINS2	1.026	0.037	3.592E-01	
REFBP2	1.026	0.036	5.285E-02	
SCYL3	1.026	0.036	1.510E-01	
LACE1	1.026	0.036	9.130E-01	
LONP2	1.026	0.036	9.616E-01	
RNF31	1.025	0.036	8.101E-01	
2010011I20RIK	1.025	0.036	8.978E-01	
5133401N09RIK	1.025	0.036	9.226E-02	
GNA13	1.025	0.036	9.641E-01	Guanine nucleotide binding protein, alpha 13
TEX10	1.025	0.036	4.557E-01	Testis expressed gene 10
ZFP467	1.025	0.036	9.456E-01	Zinc finger protein 467
MX2	1.025	0.036	2.782E-02	
FKBP5	1.025	0.036	4.086E-01	FK506 binding protein 5
SIL1	1.025	0.035	3.676E-01	Endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)
PSD4	1.025	0.035	2.083E-04	Pleckstrin and Sec7 domain containing 4
PHOSPHO2	1.025	0.035	9.220E-01	Phosphatase, orphan 2
2010321M09RIK	1.024	0.035	8.821E-01	
SEPW1	1.024	0.035	9.468E-01	
VRK2	1.024	0.035	4.852E-02	
ASS1	1.024	0.035	7.355E-01	Argininosuccinate synthetase 1
ZCCHC3	1.024	0.035	9.408E-01	Zinc finger, CCHC domain containing 3
IRAK1	1.024	0.034	1.975E-01	Interleukin-1 receptor-associated kinase 1
CLGN	1.024	0.034	4.604E-02	Calmegin
ME2	1.024	0.034	3.621E-02	Transcribed locus
XKR8	1.024	0.034	9.294E-01	X Kell blood group precursor related family member 8 homolog
ADAM32	1.024	0.034	1.025E-02	A disintegrin and metallopeptidase domain 32
DBR1	1.024	0.034	9.346E-01	Debranching enzyme homolog 1 (S. cerevisiae)
RSU1	1.024	0.034	2.701E-02	
NTHL1	1.024	0.034	1.345E-04	Nth (endonuclease III)-like 1 (E.coli)
ITPKC	1.024	0.034	9.267E-01	
MARK2	1.024	0.034	9.200E-01	MAP/microtubule affinity-regulating kinase 2
FZD5	1.024	0.034	7.338E-02	Frizzled homolog 5 (Drosophila)
TRIM68	1.023	0.033	2.146E-03	Tripartite motif containing 68
HEATR1	1.023	0.033	8.778E-01	HEAT repeat containing 1
ZC3H3	1.023	0.033	8.703E-01	Zinc finger CCCH type containing 3
9130221H12Rik	1.023	0.033	2.029E-01	
SH3GL3	1.023	0.033	2.676E-02	Transcribed locus
STAM2	1.023	0.033	5.848E-02	Signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
ENPP1	1.023	0.033	1.482E-02	Transcribed locus
ACTN1	1.023	0.033	9.456E-01	Actinin, alpha 1
AKR1E1	1.023	0.033	3.308E-01	Aldo-keto reductase family 1, member E1
RFX2	1.023	0.033	6.917E-02	Regulatory factor X, 2 (influences HLA class II expression)
TERF2	1.023	0.033	9.698E-01	
DDEF2	1.023	0.032	9.531E-01	
SRRM2	1.023	0.032	9.635E-01	Serine/arginine repetitive matrix 2
OTUD6B	1.022	0.032	5.244E-01	Transcribed locus
TICAM2	1.022	0.032	7.964E-03	Toll-like receptor adaptor molecule 2
1700027A23RIK	1.022	0.032	2.960E-02	
MRPS7	1.022	0.032	8.881E-01	Mitchondrial ribosomal protein S7
MYO1G	1.022	0.032	1.834E-04	
E130016E03RIK	1.022	0.032	5.353E-02	
CRTAP	1.022	0.032	9.005E-01	Cartilage associated protein
PLAU	1.022	0.032	8.937E-01	Plasminogen activator, urokinase
RTTN	1.022	0.032	2.952E-03	Rotatin
RUSC2	1.022	0.032	8.797E-01	RUN and SH3 domain containing 2
ISY1	1.022	0.032	9.287E-01	ISY1 splicing factor homolog (S. cerevisiae)
TRIM56	1.022	0.031	2.606E-03	Tripartite motif-containing 56
PQLC2	1.022	0.031	2.419E-01	PQ loop repeat containing 2
HSP90AA1	1.022	0.031	2.987E-01	Heat shock protein 90kDa alpha (cytosolic), class A member 1
SAMD4	1.022	0.031	1.116E-01	Sterile alpha motif domain containing 4
GCDH	1.022	0.031	9.132E-01	Glutaryl-Coenzyme A dehydrogenase
GRAP	1.022	0.031	3.465E-01	
NAIP2	1.022	0.031	3.637E-02	NLR family, apoptosis inhibitory protein 2
HNRPC	1.022	0.031	9.610E-01	
MINA	1.022	0.031	8.342E-01	Myc induced nuclear antigen
SNF8	1.022	0.031	9.630E-01	Transcribed locus, weakly similar to NP_001040397.1 complex EAP30 subunit isoform 1 [Bombyx mori]
2010301N04RIK	1.022	0.031	3.404E-01	
ALDH16A1	1.022	0.031	6.107E-03	Aldehyde dehydrogenase 16 family, member A1
IL17RA	1.021	0.031	5.821E-02	
NFKBIZ	1.021	0.031	9.555E-01	
PIGL	1.021	0.031	1.300E-01	
HTATSF1	1.021	0.031	8.599E-01	HIV TAT specific factor 1
ZFP688	1.021	0.031	2.548E-01	
LOC100046393	1.021	0.03	9.506E-01	
2610301B20RIK	1.021	0.03	6.977E-01	RIKEN cDNA 2610301B20 gene
SPRR2A	1.021	0.03	9.534E-02	small proline-rich protein 2A
ACAD10	1.021	0.03	9.717E-02	
SLC7A6	1.021	0.03	8.657E-01	Transcribed locus
MED22	1.021	0.03	6.953E-01	Mediator complex subunit 22
LOC100048076	1.021	0.03	8.679E-01	
CCDC84	1.021	0.03	9.285E-01	
SLC6A8	1.021	0.029	9.322E-01	Solute carrier family 6 (neurotransmitter transporter, creatine), member 8
SEMA4D	1.021	0.029	4.116E-01	Sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (se
TMEM107	1.02	0.029	9.447E-01	Transmembrane protein 107
EFNB3	1.02	0.029	1.924E-03	Ephrin B3
NANS	1.02	0.029	7.331E-01	
COL2A1	1.02	0.029	9.957E-02	Collagen, type II, alpha 1
NID2	1.02	0.029	1.262E-03	Nidogen 2
LOC100046254	1.02	0.029	3.080E-02	
TTC13	1.02	0.029	8.942E-01	Transcribed locus
ARRDC1	1.02	0.029	3.409E-01	Arrestin domain containing 1
ZDHHC4	1.02	0.029	9.248E-01	Zinc finger, DHHC domain containing 4
TSSC1	1.02	0.029	9.106E-01	
GIPC1	1.02	0.028	4.684E-01	GIPC PDZ domain containing family, member 1
DCPS	1.02	0.028	9.610E-01	Decapping enzyme, scavenger
ANKRD17	1.02	0.028	9.586E-01	Ankyrin repeat domain 17
SH3BGRL	1.02	0.028	5.909E-01	SH3-binding domain glutamic acid-rich protein like
MPHOSPH6	1.02	0.028	9.556E-01	Transcribed locus
BC031181	1.02	0.028	9.214E-01	Transcribed locus
ECD	1.02	0.028	9.030E-01	Ecdysoneless homolog (Drosophila)
HMGCS2	1.02	0.028	2.994E-01	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2
2410017P07RIK	1.02	0.028	1.306E-01	
ZFP644	1.02	0.028	9.389E-01	Transcribed locus
TBK1	1.02	0.028	9.145E-01	TANK-binding kinase 1
2610016F04RIK	1.02	0.028	5.880E-01	
SGCB	1.02	0.028	8.902E-01	Transcribed locus
SETD1B	1.02	0.028	9.318E-01	
1500041N16RIK	1.019	0.028	9.309E-01	
JTB	1.019	0.028	8.878E-01	
DRD2	1.019	0.028	6.872E-04	Dopamine receptor 2
WASF2	1.019	0.028	2.971E-01	WAS protein family, member 2
AW061290	1.019	0.028	4.956E-01	
MRPS33	1.019	0.028	9.079E-01	Mitochondrial ribosomal protein S33
ST13	1.019	0.027	1.949E-01	Transcribed locus
SLC38A3	1.019	0.027	9.616E-01	Solute carrier family 38, member 3
SEMA5B	1.019	0.027	9.829E-07	
TRIM33	1.019	0.027	8.370E-02	Tripartite motif protein 33
PRPF40A	1.019	0.027	9.484E-01	PRP40 pre-mRNA processing factor 40 homolog A (yeast)
VPS24	1.019	0.027	9.330E-01	
SDK1	1.019	0.027	9.209E-01	Sidekick homolog 1 (chicken)
MYBL2	1.019	0.027	4.263E-03	Myeloblastosis oncogene-like 2
PCSK7	1.019	0.027	9.133E-01	
HTR1F	1.019	0.027	2.856E-01	5-hydroxytryptamine (serotonin) receptor 1F
TAL1	1.019	0.027	3.821E-02	T-cell acute lymphocytic leukemia 1
1700012G19RIK	1.019	0.027	9.093E-01	
AU019823	1.019	0.027	8.524E-01	Expressed sequence AU019823
DMTF1	1.019	0.026	9.159E-01	Cyclin D binding myb-like transcription factor 1
LOC100048530	1.018	0.026	8.119E-01	
LRRC39	1.018	0.026	4.924E-01	Leucine rich repeat containing 39
ZFP523	1.018	0.026	9.154E-01	
SFRS9	1.018	0.026	9.162E-01	
PRR3	1.018	0.026	9.127E-01	Proline-rich polypeptide 3
2310010M24RIK	1.018	0.026	4.334E-02	
PFKFB2	1.018	0.026	9.307E-01	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
SIX3	1.018	0.026	2.658E-01	Sine oculis-related homeobox 3 homolog (Drosophila)
SLC38A2	1.018	0.026	9.386E-01	Transcribed locus
HAAO	1.018	0.026	1.181E-03	
FBXO38	1.018	0.026	9.515E-01	F-box protein 38
PSMC4	1.018	0.026	9.070E-01	Proteasome (prosome, macropain) 26S subunit, ATPase, 4
MTAP	1.018	0.026	9.334E-01	Methylthioadenosine phosphorylase
ZBTB5	1.018	0.025	1.529E-01	Zinc finger and BTB domain containing 5
FLRT1	1.018	0.025	8.605E-01	Fibronectin leucine rich transmembrane protein 3
TMEM160	1.018	0.025	9.614E-01	
PAK3	1.017	0.025	9.261E-01	P21 (CDKN1A)-activated kinase 3
LYAR	1.017	0.025	2.827E-01	Ly1 antibody reactive clone
CENTD2	1.017	0.025	4.024E-03	
LY6G6D	1.017	0.025	1.360E-01	
PNPO	1.017	0.025	8.905E-01	Pyridoxine 5'-phosphate oxidase
DNASE2A	1.017	0.025	8.564E-01	Deoxyribonuclease II alpha
TRPC1	1.017	0.024	9.575E-01	
KREMEN	1.017	0.024	8.261E-02	
SF3A1	1.017	0.024	9.213E-01	
AI450540	1.017	0.024	9.311E-01	
ACCN3	1.017	0.024	1.464E-03	
ZFP202	1.017	0.024	7.313E-01	Zinc finger protein 202
PGCP	1.017	0.024	5.600E-01	
PBK	1.017	0.024	6.475E-02	PDZ binding kinase
CCDC137	1.017	0.024	9.644E-01	Coiled-coil domain containing 137
MAF1	1.017	0.024	9.220E-01	MAF1 homolog (S. cerevisiae)
DVL1	1.017	0.024	9.274E-01	
PGS1	1.016	0.024	8.907E-01	Phosphatidylglycerophosphate synthase 1
D230037D09RIK	1.016	0.024	1.097E-01	
5830472M02RIK	1.016	0.024	2.165E-01	
HMGA1	1.016	0.023	9.610E-01	
WBP5	1.016	0.023	9.346E-01	Transcribed locus
ACBD6	1.016	0.023	9.524E-01	Acyl-Coenzyme A binding domain containing 6
1810027O10RIK	1.016	0.023	9.409E-01	
LOC100048346	1.016	0.023	6.657E-02	
FGFR2	1.016	0.023	1.967E-03	Fibroblast growth factor receptor 2
BC085271	1.016	0.023	9.729E-01	SET translocation
SIAH1A	1.016	0.023	9.600E-01	Seven in absentia 1A
RDH12	1.016	0.023	4.928E-02	
RESP18	1.016	0.023	9.843E-01	Regulated endocrine-specific protein 18
GNB2L1	1.016	0.023	5.912E-02	Transcribed locus, moderately similar to XP_001105066.1 similar to Guanine nucleotide-binding prote
KRT18	1.016	0.023	2.151E-02	Keratin 18
RAGE	1.016	0.023	9.432E-01	
EHBP1L1	1.016	0.023	8.900E-01	
GALK1	1.016	0.022	9.698E-01	Galactokinase 1
TUBB6	1.016	0.022	5.731E-05	
PSMB8	1.016	0.022	1.974E-02	
D330028D13RIK	1.016	0.022	8.213E-02	
KLHL2	1.015	0.022	1.454E-01	Transcribed locus
MMP16	1.015	0.022	9.589E-01	Matrix metallopeptidase 16
TMEM183A	1.015	0.022	9.463E-01	Transmembrane protein 183A
EG546166	1.015	0.022	9.652E-01	
STK11IP	1.015	0.022	1.403E-01	Serine/threonine kinase 11 interacting protein
TTC7	1.015	0.022	2.374E-02	
RBPJL	1.015	0.022	9.240E-08	
RRP15	1.015	0.022	9.591E-01	Ribosomal RNA processing 15 homolog (S. cerevisiae)
B9D2	1.015	0.022	9.192E-02	
KIF1B	1.015	0.021	9.313E-01	Kinesin family member 1B
COX17	1.015	0.021	9.675E-01	
6332401O19RIK	1.015	0.021	6.536E-03	
ITGA5	1.015	0.021	3.319E-01	
LOC100044439	1.015	0.021	2.839E-02	
HIST1H2BG	1.015	0.021	1.546E-02	Histone cluster 1, H2bg
MRPL22	1.015	0.021	9.620E-01	Transcribed locus
CREB1	1.015	0.021	2.760E-01	Transcribed locus
GTF3A	1.015	0.021	9.471E-01	General transcription factor III A
GZF1	1.015	0.021	9.384E-01	GDNF-inducible zinc finger protein 1
MRPS30	1.015	0.021	9.463E-01	
SLC25A39	1.015	0.021	9.656E-01	
D230014K01RIK	1.015	0.021	4.604E-02	
B4GALT3	1.014	0.021	9.616E-01	Transcribed locus
DBI	1.014	0.021	9.698E-01	
UBE2J1	1.014	0.021	2.702E-01	Ubiquitin-conjugating enzyme E2, J1
TAC1	1.014	0.021	6.292E-03	Tachykinin 1
ZFP91-CNTF	1.014	0.02	2.095E-02	ZFP91-CNTF readthrough (NMD candidate)
DHX38	1.014	0.02	9.514E-01	DEAH (Asp-Glu-Ala-His) box polypeptide 38
KCTD20	1.014	0.02	9.169E-01	Potassium channel tetramerisation domain containing 20
POLR3E	1.014	0.02	3.819E-01	Polymerase (RNA) III (DNA directed) polypeptide E
2410008K03RIK	1.014	0.02	2.844E-01	
NOS1AP	1.014	0.02	9.279E-01	
2310011J03RIK	1.014	0.02	1.490E-01	RIKEN cDNA 2310011J03 gene
MTIF3	1.014	0.02	8.159E-01	Mitochondrial translational initiation factor 3
USP25	1.014	0.02	8.250E-02	Transcribed locus
5830482F20RIK	1.014	0.02	5.682E-03	
PRSS35	1.014	0.019	4.044E-02	Protease, serine, 35
IL17RB	1.014	0.019	1.750E-07	
LYPLAL1	1.013	0.019	7.563E-01	Lysophospholipase-like 1
DPM2	1.013	0.019	9.770E-01	
PIGK	1.013	0.019	9.698E-01	
RUNX1	1.013	0.019	2.426E-02	Transcribed locus
LOC639396	1.013	0.019	9.462E-01	
COG3	1.013	0.019	9.706E-01	
PLD2	1.013	0.019	3.033E-01	Phospholipase D2
DEF6	1.013	0.019	8.738E-03	Differentially expressed in FDCP 6
PTEN	1.013	0.019	1.809E-01	Phosphatase and tensin homolog
5530601I19RIK	1.013	0.019	9.595E-01	
GCH1	1.013	0.019	1.090E-02	
PI4K2B	1.013	0.019	2.839E-06	Phosphatidylinositol 4-kinase type 2 beta
BHLHB9	1.013	0.019	9.527E-01	Transcribed locus
BC024139	1.013	0.018	7.179E-05	
SNX26	1.013	0.018	8.856E-01	
1810009A15RIK	1.013	0.018	9.610E-01	
A930016P21RIK	1.013	0.018	5.186E-02	
PHF7	1.013	0.018	9.586E-03	
1810035L17RIK	1.013	0.018	9.534E-01	
SLC3A2	1.013	0.018	5.349E-01	Solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2
NOL5	1.013	0.018	9.610E-01	
HLTF	1.013	0.018	6.860E-01	Helicase-like transcription factor
PCOLCE	1.013	0.018	1.086E-01	
HIST1H2BM	1.012	0.018	9.309E-01	Histone cluster 1, H2bm
2010200O16RIK	1.012	0.018	7.392E-01	
ZFP595	1.012	0.018	2.291E-04	Zin finger protein 595
ACVR1	1.012	0.018	9.399E-01	Transcribed locus
PSCDBP	1.012	0.018	3.308E-01	
LOC100044159	1.012	0.017	1.068E-01	
HIST1H2BN	1.012	0.017	9.073E-01	Histone cluster 1, H2bn
CREB3L2	1.012	0.017	1.020E-02	CAMP responsive element binding protein 3-like 2
PDE10A	1.012	0.017	1.001E-02	
RGS2	1.012	0.017	4.357E-03	Regulator of G-protein signaling 2
BC053749	1.012	0.017	7.193E-03	CDNA sequence BC053749
PTPRC	1.012	0.017	6.424E-03	Protein tyrosine phosphatase, receptor type, C
CTSO	1.012	0.017	1.496E-05	Cathepsin O
B4GALT4	1.012	0.017	8.483E-01	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4
VPS18	1.012	0.017	9.612E-01	Vacuolar protein sorting 18 (yeast)
CHCHD5	1.012	0.017	6.622E-02	Coiled-coil-helix-coiled-coil-helix domain containing 5
9630031F12RIK	1.012	0.017	9.792E-01	
SOAT2	1.012	0.017	6.731E-02	Sterol O-acyltransferase 2
RSRC1	1.012	0.017	9.530E-01	Arginine/serine-rich coiled-coil 1
CHST12	1.012	0.017	9.763E-01	Carbohydrate sulfotransferase 12
AKAP10	1.012	0.017	4.855E-01	A kinase (PRKA) anchor protein 10
ROD1	1.012	0.017	7.251E-01	
MED6	1.012	0.017	9.641E-01	
RTBDN	1.011	0.016	4.737E-01	
NHEDC2	1.011	0.016	2.814E-01	
DUSP22	1.011	0.016	1.592E-01	Dual specificity phosphatase 22
HNRPA1	1.011	0.016	9.687E-01	
FMO5	1.011	0.016	1.109E-03	Flavin containing monooxygenase 5
A630077B13RIK	1.011	0.016	1.277E-01	
BC008155	1.011	0.016	9.399E-01	
NFX1	1.011	0.016	1.728E-02	Nuclear transcription factor, X-box binding 1
RGS16	1.011	0.016	1.331E-01	Regulator of G-protein signaling 16
HIGD2A	1.011	0.016	9.495E-01	
1700020O03RIK	1.011	0.016	8.139E-01	
VPS37C	1.011	0.016	6.309E-01	Vacuolar protein sorting 37C (yeast)
NKIRAS2	1.011	0.016	9.132E-01	NFKB inhibitor interacting Ras-like protein 2
RIPK4	1.011	0.016	5.079E-02	Receptor-interacting serine-threonine kinase 4
3110037I16RIK	1.011	0.016	7.318E-02	
EIF2C4	1.011	0.016	5.803E-02	
ERCC8	1.011	0.016	3.830E-01	
TMCC3	1.011	0.016	1.927E-02	
2410042D21RIK	1.011	0.016	9.706E-01	
GAS6	1.011	0.016	9.542E-01	Growth arrest specific 6
SH3MD4	1.011	0.016	2.241E-01	
TMEM32	1.011	0.016	7.611E-01	
C330023M02RIK	1.011	0.016	7.157E-01	
MANBAL	1.011	0.016	9.475E-01	Mannosidase, beta A, lysosomal-like
TMEM17	1.011	0.015	6.512E-01	
IRS2	1.011	0.015	9.803E-01	Insulin receptor substrate 2
KCNJ1	1.011	0.015	2.898E-01	Potassium inwardly-rectifying channel, subfamily J, member 1
SETX	1.011	0.015	9.597E-01	Transcribed locus, moderately similar to XP_342401.3 similar to senataxin [Rattus norvegicus]
CLPTM1L	1.011	0.015	9.528E-01	CLPTM1-like
ARFGAP3	1.011	0.015	2.853E-02	ADP-ribosylation factor GTPase activating protein 3
ZFP334	1.01	0.015	9.566E-01	Zinc finger protein 334
NIPSNAP3A	1.01	0.015	3.937E-02	
CENPT	1.01	0.015	9.610E-01	Centromere protein T
ZFP758	1.01	0.015	3.546E-02	Zinc finger protein 758
MTAP4	1.01	0.015	1.216E-03	
OSBPL9	1.01	0.015	9.418E-01	
DISP1	1.01	0.015	1.675E-01	Dispatched homolog 1 (Drosophila)
VPS28	1.01	0.015	9.237E-01	
RPL41	1.01	0.015	9.549E-01	Ribosomal protein L41
CYP2S1	1.01	0.015	3.903E-04	Cytochrome P450, family 2, subfamily s, polypeptide 1
RGNEF	1.01	0.015	1.069E-01	
LRRC48	1.01	0.015	9.456E-01	
ABHD14A	1.01	0.015	2.034E-01	
ZFP161	1.01	0.015	1.364E-01	
